ID,Gender,Age,Weight,Height,Audio_File
48.0,1,19.0,49.0,154.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/48/48-10.wav
96.0,1,23.0,48.0,152.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/96/96-1.wav
115.0,1,21.0,59.0,164.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/115/115-10.wav
11.0,1,22.0,85.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/11/11-2.wav
50.0,1,19.0,48.0,153.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/50/50-19.wav
59.0,1,22.0,68.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/59/59-13.wav
140.0,1,22.0,65.0,163.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/140/140-1.wav
101.0,1,23.0,75.0,169.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/101/101-15.wav
17.0,1,19.0,47.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/17/17-15.wav
29.0,0,22.0,58.0,173.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/29/29-14.wav
70.0,0,19.0,70.0,180.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/70/70-16.wav
87.0,0,22.0,87.0,179.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/87/87-12.wav
55.0,1,21.0,57.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/55/55-17.wav
135.0,0,22.0,80.0,181.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/135/135-14.wav
18.0,1,16.0,63.0,163.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/18/18-11.wav
83.0,1,20.0,54.0,157.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/83/83-10.wav
8.0,1,17.0,48.0,151.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/8/8-11.wav
117.0,0,22.0,56.0,172.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/117/117-3.wav
121.0,1,22.0,48.0,155.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/121/121-10.wav
56.0,1,20.0,62.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/56/56-11.wav
43.0,1,19.0,54.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/43/43-17.wav
49.0,1,21.0,55.0,164.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/49/49-12.wav
54.0,1,21.0,56.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/54/54-9.wav
124.0,0,20.0,85.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/124/124-13.wav
96.0,1,23.0,48.0,152.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/96/96-15.wav
8.0,1,17.0,48.0,151.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/8/8-8.wav
34.0,0,21.0,78.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/34/34-18.wav
34.0,0,21.0,78.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/34/34-17.wav
51.0,1,19.0,44.0,154.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/51/51-14.wav
118.0,1,29.0,70.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/118/118-13.wav
126.0,1,22.0,59.0,162.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/126/126-1.wav
9.0,1,13.0,50.0,148.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/9/9-3.wav
133.0,0,22.0,79.0,181.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/133/133-9.wav
94.0,1,23.0,51.0,156.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/94/94-6.wav
77.0,1,22.0,50.0,157.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/77/77-16.wav
141.0,0,20.0,65.0,178.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/141/141-9.wav
61.0,1,8.0,20.0,132.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/61/61-17.wav
2.0,1,13.0,50.0,158.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/2/2-11.wav
141.0,0,20.0,65.0,178.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/141/141-1.wav
141.0,0,20.0,65.0,178.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/141/141-18.wav
104.0,1,25.0,58.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/104/104-3.wav
115.0,1,21.0,59.0,164.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/115/115-9.wav
44.0,1,52.0,88.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/44/44-2.wav
145.0,1,26.0,80.0,177.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/145/145-1.wav
47.0,1,20.0,55.0,157.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/47/47-8.wav
135.0,0,22.0,80.0,181.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/135/135-4.wav
78.0,1,22.0,47.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/78/78-2.wav
18.0,1,16.0,63.0,163.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/18/18-14.wav
126.0,1,22.0,59.0,162.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/126/126-12.wav
149.0,0,29.0,77.0,171.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/149/149-8.wav
102.0,1,20.0,72.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/102/102-8.wav
97.0,1,22.0,52.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/97/97-15.wav
20.0,0,14.0,61.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/20/20-17.wav
92.0,1,22.0,67.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/92/92-16.wav
109.0,1,18.0,60.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/109/109-12.wav
126.0,1,22.0,59.0,162.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/126/126-14.wav
110.0,0,16.0,65.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/110/110-4.wav
13.0,1,23.0,56.0,159.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/13/13-16.wav
105.0,1,14.0,60.0,162.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/105/105-16.wav
92.0,1,22.0,67.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/92/92-11.wav
47.0,1,20.0,55.0,157.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/47/47-3.wav
85.0,0,19.0,83.0,182.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/85/85-20.wav
130.0,0,21.0,67.0,177.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/130/130-18.wav
16.0,1,21.0,55.0,158.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/16/16-10.wav
73.0,0,22.0,70.0,178.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/73/73-8.wav
147.0,1,22.0,65.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/147/147-14.wav
106.0,1,25.0,58.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/106/106-18.wav
67.0,0,21.0,53.0,163.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/67/67-5.wav
49.0,1,21.0,55.0,164.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/49/49-15.wav
73.0,0,22.0,70.0,178.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/73/73-1.wav
34.0,0,21.0,78.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/34/34-11.wav
97.0,1,22.0,52.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/97/97-6.wav
47.0,1,20.0,55.0,157.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/47/47-10.wav
19.0,1,16.0,51.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/19/19-1.wav
29.0,0,22.0,58.0,173.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/29/29-13.wav
99.0,1,25.0,160.0,52.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/99/99-7.wav
93.0,1,23.0,63.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/93/93-3.wav
52.0,1,19.0,46.0,159.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/52/52-15.wav
42.0,1,22.0,65.0,167.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/42/42-18.wav
50.0,1,19.0,48.0,153.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/50/50-17.wav
134.0,0,61.0,65.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/134/134-4.wav
148.0,1,27.0,55.0,150.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/148/148-5.wav
83.0,1,20.0,54.0,157.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/83/83-12.wav
130.0,0,21.0,67.0,177.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/130/130-20.wav
113.0,1,22.0,58.0,163.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/113/113-16.wav
106.0,1,25.0,58.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/106/106-4.wav
41.0,1,17.0,44.0,158.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/41/41-8.wav
90.0,0,23.0,71.0,181.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/90/90-8.wav
72.0,0,19.0,60.0,169.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/72/72-1.wav
39.0,1,23.0,46.0,164.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/39/39-8.wav
88.0,0,18.0,80.0,180.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/88/88-15.wav
67.0,0,21.0,53.0,163.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/67/67-17.wav
120.0,0,22.0,110.0,190.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/120/120-1.wav
144.0,1,23.0,70.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/144/144-9.wav
53.0,1,23.0,62.0,169.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/53/53-5.wav
117.0,0,22.0,56.0,172.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/117/117-12.wav
51.0,1,19.0,44.0,154.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/51/51-3.wav
97.0,1,22.0,52.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/97/97-19.wav
71.0,0,19.0,74.0,178.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/71/71-15.wav
92.0,1,22.0,67.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/92/92-13.wav
113.0,1,22.0,58.0,163.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/113/113-12.wav
125.0,0,22.0,81.0,180.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/125/125-6.wav
130.0,0,21.0,67.0,177.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/130/130-10.wav
7.0,1,22.0,47.0,156.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/7/7-15.wav
105.0,1,14.0,60.0,162.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/105/105-6.wav
107.0,1,21.0,56.0,164.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/107/107-6.wav
45.0,0,21.0,66.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/45/45-19.wav
123.0,0,22.0,92.0,184.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/123/123-7.wav
68.0,1,16.0,50.0,159.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/68/68-13.wav
51.0,1,19.0,44.0,154.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/51/51-17.wav
18.0,1,16.0,63.0,163.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/18/18-5.wav
51.0,1,19.0,44.0,154.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/51/51-12.wav
75.0,0,22.0,74.0,184.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/75/75-15.wav
35.0,0,25.0,95.0,25.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/35/35-13.wav
42.0,1,22.0,65.0,167.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/42/42-16.wav
143.0,1,17.0,65.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/143/143-3.wav
111.0,1,23.0,166.0,65.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/111/152-12.wav
135.0,0,22.0,80.0,181.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/135/135-7.wav
50.0,1,19.0,48.0,153.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/50/50-11.wav
62.0,1,21.0,52.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/62/62-2.wav
128.0,1,21.0,66.0,167.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/128/128-5.wav
82.0,1,21.0,56.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/82/82-4.wav
8.0,1,17.0,48.0,151.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/8/8-17.wav
11.0,1,22.0,85.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/11/11-9.wav
124.0,0,20.0,85.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/124/124-18.wav
19.0,1,16.0,51.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/19/19-14.wav
134.0,0,61.0,65.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/134/134-11.wav
18.0,1,16.0,63.0,163.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/18/18-15.wav
103.0,0,22.0,84.0,188.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/103/103-1.wav
2.0,1,13.0,50.0,158.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/2/2-13.wav
36.0,0,24.0,70.0,169.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/36/36-5.wav
148.0,1,27.0,55.0,150.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/148/148-20.wav
1.0,1,43.0,85.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/1/1-10.wav
121.0,1,22.0,48.0,155.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/121/121-6.wav
92.0,1,22.0,67.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/92/92-3.wav
40.0,1,21.0,52.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/40/40-7.wav
139.0,0,23.0,68.0,177.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/139/139-18.wav
5.0,1,18.0,63.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/5/5-5.wav
7.0,1,22.0,47.0,156.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/7/7-12.wav
96.0,1,23.0,48.0,152.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/96/96-17.wav
121.0,1,22.0,48.0,155.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/121/121-20.wav
97.0,1,22.0,52.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/97/97-8.wav
134.0,0,61.0,65.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/134/134-15.wav
94.0,1,23.0,51.0,156.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/94/94-17.wav
83.0,1,20.0,54.0,157.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/83/83-1.wav
26.0,0,19.0,89.0,173.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/26/26-2.wav
93.0,1,23.0,63.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/93/93-7.wav
64.0,1,18.0,43.0,152.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/64/64-4.wav
48.0,1,19.0,49.0,154.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/48/48-8.wav
57.0,1,18.0,58.0,162.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/57/57-15.wav
21.0,0,21.0,65.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/21/21-9.wav
47.0,1,20.0,55.0,157.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/47/47-12.wav
137.0,1,20.0,66.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/137/137-20.wav
24.0,0,18.0,87.0,190.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/24/24-9.wav
102.0,1,20.0,72.0,160.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/102/102-7.wav
109.0,1,18.0,60.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/109/109-7.wav
85.0,0,19.0,83.0,182.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/85/85-3.wav
111.0,1,23.0,166.0,65.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/111/152-5.wav
74.0,0,20.0,56.0,158.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/74/74-8.wav
61.0,1,8.0,20.0,132.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/61/61-15.wav
84.0,1,22.0,53.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/84/84-13.wav
139.0,0,23.0,68.0,177.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/139/139-1.wav
99.0,1,25.0,160.0,52.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/99/99-3.wav
42.0,1,22.0,65.0,167.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/42/42-15.wav
100.0,1,23.0,65.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/100/100-3.wav
144.0,1,23.0,70.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/144/144-12.wav
63.0,1,22.0,61.0,167.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/63/63-17.wav
144.0,1,23.0,70.0,165.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/144/144-6.wav
133.0,0,22.0,79.0,181.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/133/133-17.wav
53.0,1,23.0,62.0,169.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/53/53-17.wav
95.0,1,23.0,56.0,161.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/95/95-14.wav
31.0,0,25.0,92.0,182.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/31/31-5.wav
66.0,1,22.0,60.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/66/66-1.wav
145.0,1,26.0,80.0,177.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/145/145-14.wav
124.0,0,20.0,85.0,175.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/124/124-20.wav
89.0,1,24.0,91.0,166.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/89/151-6.wav
148.0,1,27.0,55.0,150.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/148/148-3.wav
7.0,1,22.0,47.0,156.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/7/7-1.wav
4.0,1,22.0,58.0,162.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/4/4-2.wav
103.0,0,22.0,84.0,188.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/103/103-8.wav
37.0,1,23.0,70.0,156.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/37/37-17.wav
66.0,1,22.0,60.0,168.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/66/66-8.wav
93.0,1,23.0,63.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/93/93-6.wav
115.0,1,21.0,59.0,164.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/115/115-4.wav
125.0,0,22.0,81.0,180.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/differentPhrase/125/125-14.wav
69.0,0,19.0,83.0,174.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/69/69-8.wav
93.0,1,23.0,63.0,170.0,/content/drive/MyDrive/CS THESIS/A Dataset for Voice-Based Human Identity Recognition/samePhrase/93/93-9.wav
